:START_ID(Owner),:END_ID(Property),:TYPE,ownershipType,ownershipPercentage:float,startDate,endDate,acquisitionPrice:long,isCurrent:boolean,originalJointId,sourceSystem
ENT_001623,2084 0 38,OWNS,PRIMARY,100.0,2023-07-18,,100,True,,ASSESSOR
ENT_004327,2084 0 39,OWNS,PRIMARY,100.0,2015-12-03,,1,True,,ASSESSOR
ENT_001540,2084 0 4,OWNS,PRIMARY,100.0,2024-09-27,,733000,True,,ASSESSOR
ENT_000076,2084 0 40,OWNS,PRIMARY,100.0,1956-07-02,,0,True,,ASSESSOR
ENT_009087,2084 0 5,OWNS,PRIMARY,100.0,2017-11-30,,477500,True,,ASSESSOR
ENT_001318,2084 0 6,OWNS,PRIMARY,100.0,2013-12-20,,330000,True,,ASSESSOR
ENT_004431,2084 0 7,OWNS,PRIMARY,100.0,2013-03-07,,354800,True,,ASSESSOR
ENT_008343,2084 0 8,OWNS,PRIMARY,100.0,2010-11-01,,335000,True,,ASSESSOR
ENT_005166,2084 0 9,OWNS,PRIMARY,100.0,2011-12-09,,100,True,,ASSESSOR
ENT_010686,2085 0 1,OWNS,PRIMARY,100.0,2020-04-21,,400000,True,,ASSESSOR
ENT_006559,2085 0 10,OWNS,PRIMARY,100.0,1955-01-01,,0,True,,ASSESSOR
ENT_011696,2085 0 11,OWNS,PRIMARY,100.0,1982-02-22,,0,True,,ASSESSOR
ENT_000736,2085 0 12,OWNS,PRIMARY,100.0,1995-07-05,,157000,True,,ASSESSOR
ENT_001215,2085 0 13,OWNS,PRIMARY,100.0,2019-01-04,,514000,True,,ASSESSOR
ENT_004772,2085 0 14,OWNS,PRIMARY,100.0,1994-10-31,,148000,True,,ASSESSOR
ENT_010965,2085 0 15,OWNS,PRIMARY,100.0,2002-01-09,,1,True,,ASSESSOR
ENT_000250,2085 0 16,OWNS,PRIMARY,100.0,1986-06-30,,236000,True,,ASSESSOR
ENT_008970,2085 0 17,OWNS,PRIMARY,100.0,2022-11-08,,850000,True,,ASSESSOR
ENT_006804,2085 0 18,OWNS,PRIMARY,100.0,1969-09-23,,0,True,,ASSESSOR
ENT_002852,2085 0 19,OWNS,PRIMARY,100.0,2012-11-09,,1,True,,ASSESSOR
ENT_005736,2085 0 2,OWNS,PRIMARY,100.0,2024-11-01,,1,True,,ASSESSOR
ENT_006253,2085 0 21,OWNS,PRIMARY,100.0,2024-02-08,,100,True,,ASSESSOR
ENT_004233,2085 0 22,OWNS,PRIMARY,100.0,2022-06-06,,1,True,,ASSESSOR
ENT_009876,2085 0 23,OWNS,PRIMARY,100.0,2017-07-21,,100,True,,ASSESSOR
ENT_005526,2085 0 24,OWNS,PRIMARY,100.0,2024-05-24,,1,True,,ASSESSOR
ENT_010616,2085 0 25,OWNS,PRIMARY,100.0,2017-09-25,,1,True,,ASSESSOR
ENT_003547,2085 0 26,OWNS,PRIMARY,100.0,2024-08-13,,10,True,,ASSESSOR
ENT_010931,2085 0 27,OWNS,PRIMARY,100.0,1995-07-31,,179900,True,,ASSESSOR
ENT_009571,2085 0 28,OWNS,PRIMARY,100.0,2010-08-03,,254900,True,,ASSESSOR
ENT_010830,2085 0 29,OWNS,PRIMARY,100.0,2015-09-25,,335000,True,,ASSESSOR
ENT_006357,2085 0 3,OWNS,PRIMARY,100.0,2021-10-28,,615000,True,,ASSESSOR
ENT_006077,2085 0 30,OWNS,PRIMARY,100.0,2024-12-20,,625000,True,,ASSESSOR
ENT_002392,2085 0 31,OWNS,PRIMARY,100.0,2016-11-30,,439000,True,,ASSESSOR
ENT_012006,2085 0 32,OWNS,PRIMARY,100.0,2003-08-19,,279900,True,,ASSESSOR
ENT_008247,2085 0 33,OWNS,PRIMARY,100.0,2003-03-12,,295000,True,,ASSESSOR
ENT_000827,2085 0 34,OWNS,PRIMARY,100.0,2022-03-24,,1,True,,ASSESSOR
ENT_011951,2085 0 35,OWNS,PRIMARY,100.0,1993-03-03,,1,True,,ASSESSOR
ENT_006063,2085 0 36,OWNS,PRIMARY,100.0,2022-11-09,,10,True,,ASSESSOR
ENT_002794,2085 0 37,OWNS,PRIMARY,100.0,2018-09-18,,1,True,,ASSESSOR
ENT_003119,2085 0 38,OWNS,PRIMARY,100.0,1978-09-26,,0,True,,ASSESSOR
ENT_003200,2085 0 39,OWNS,PRIMARY,100.0,2023-06-30,,936000,True,,ASSESSOR
ENT_011099,2085 0 4,OWNS,PRIMARY,100.0,2023-03-10,,100,True,,ASSESSOR
ENT_004990,2085 0 40,OWNS,PRIMARY,100.0,2022-10-28,,549900,True,,ASSESSOR
ENT_010473,2085 0 41,OWNS,PRIMARY,100.0,1996-08-30,,142000,True,,ASSESSOR
ENT_008456,2085 0 42,OWNS,PRIMARY,100.0,2019-12-10,,607500,True,,ASSESSOR
ENT_004594,2085 0 43,OWNS,PRIMARY,100.0,2017-02-06,,360000,True,,ASSESSOR
ENT_004258,2085 0 44,OWNS,PRIMARY,100.0,2019-02-08,,430000,True,,ASSESSOR
ENT_001020,2085 0 45,OWNS,PRIMARY,100.0,2018-03-15,,497000,True,,ASSESSOR
ENT_004093,2085 0 46,OWNS,PRIMARY,100.0,2011-09-29,,1,True,,ASSESSOR
ENT_004528,2085 0 47,OWNS,PRIMARY,100.0,2020-11-25,,1,True,,ASSESSOR
ENT_000071,2085 0 48,OWNS,PRIMARY,100.0,2002-11-18,,315000,True,,ASSESSOR
ENT_011197,2085 0 49,OWNS,PRIMARY,100.0,2021-04-09,,621000,True,,ASSESSOR
ENT_006910,2085 0 5,OWNS,PRIMARY,100.0,2020-08-07,,605000,True,,ASSESSOR
ENT_000374,2085 0 6,OWNS,PRIMARY,100.0,2018-09-24,,445000,True,,ASSESSOR
ENT_011024,2085 0 7,OWNS,PRIMARY,100.0,2024-06-17,,1,True,,ASSESSOR
ENT_001665,2085 0 8,OWNS,PRIMARY,100.0,2023-12-27,,100,True,,ASSESSOR
ENT_000895,2085 0 9,OWNS,PRIMARY,100.0,2018-11-09,,1,True,,ASSESSOR
ENT_001887,2086 0 10,OWNS,PRIMARY,100.0,2023-01-11,,1,True,,ASSESSOR
ENT_009892,2086 0 11,OWNS,PRIMARY,100.0,1986-07-31,,223000,True,,ASSESSOR
ENT_003899,2086 0 12,OWNS,PRIMARY,100.0,2017-06-20,,15000,True,,ASSESSOR
ENT_004405,2086 0 13,OWNS,PRIMARY,100.0,1973-01-12,,0,True,,ASSESSOR
ENT_010875,2086 0 14,OWNS,PRIMARY,100.0,2023-09-07,,720000,True,,ASSESSOR
ENT_006986,2086 0 15,OWNS,PRIMARY,100.0,2009-07-17,,390000,True,,ASSESSOR
ENT_000601,2086 0 16,OWNS,PRIMARY,100.0,2020-08-18,,606500,True,,ASSESSOR
ENT_000408,2086 0 17,OWNS,PRIMARY,100.0,2005-07-05,,472000,True,,ASSESSOR
ENT_000745,2086 0 18A,OWNS,PRIMARY,100.0,2019-10-23,,100,True,,ASSESSOR
ENT_002379,2086 0 1A,OWNS,PRIMARY,100.0,2016-07-28,,800000,True,,ASSESSOR
ENT_005334,2086 0 1B,OWNS,PRIMARY,100.0,1997-05-06,,77000,True,,ASSESSOR
ENT_003760,2086 0 1C,OWNS,PRIMARY,100.0,2024-12-13,,100,True,,ASSESSOR
ENT_011897,2086 0 1D,OWNS,PRIMARY,100.0,1979-06-25,,0,True,,ASSESSOR
ENT_003692,2086 0 1E,OWNS,PRIMARY,100.0,2023-11-13,,1,True,,ASSESSOR
ENT_003801,2086 0 2,OWNS,PRIMARY,100.0,2019-07-16,,709900,True,,ASSESSOR
ENT_010894,2086 0 3,OWNS,PRIMARY,100.0,2019-12-11,,1,True,,ASSESSOR
ENT_011076,2086 0 4,OWNS,PRIMARY,100.0,2005-08-24,,100,True,,ASSESSOR
ENT_008345,2086 0 5,OWNS,PRIMARY,100.0,2021-01-11,,1,True,,ASSESSOR
ENT_006500,2086 0 6,OWNS,PRIMARY,100.0,2017-04-10,,1,True,,ASSESSOR
ENT_001037,2086 0 7,OWNS,PRIMARY,100.0,1969-08-15,,0,True,,ASSESSOR
ENT_005254,2086 0 8,OWNS,PRIMARY,100.0,2013-07-26,,545000,True,,ASSESSOR
ENT_007683,2087 0 1,OWNS,PRIMARY,100.0,2003-10-31,,1,True,,ASSESSOR
ENT_011667,2087 0 10,OWNS,PRIMARY,100.0,2019-12-17,,100,True,,ASSESSOR
ENT_000416,2087 0 11,OWNS,PRIMARY,100.0,2014-09-24,,1,True,,ASSESSOR
ENT_004262,2087 0 12,OWNS,PRIMARY,100.0,2020-07-30,,1,True,,ASSESSOR
ENT_001195,2087 0 13,OWNS,PRIMARY,100.0,2006-05-08,,1,True,,ASSESSOR
ENT_004620,2087 0 14,OWNS,PRIMARY,100.0,2003-08-06,,1,True,,ASSESSOR
ENT_004455,2087 0 15,OWNS,PRIMARY,100.0,2020-10-26,,1,True,,ASSESSOR
ENT_006559,2087 0 16,OWNS,PRIMARY,100.0,1960-12-29,,0,True,,ASSESSOR
ENT_004385,2087 0 17,OWNS,PRIMARY,100.0,2021-09-28,,1,True,,ASSESSOR
ENT_005005,2087 0 18,OWNS,PRIMARY,100.0,2006-10-03,,260000,True,,ASSESSOR
ENT_007329,2087 0 19,OWNS,PRIMARY,100.0,1987-08-10,,135000,True,,ASSESSOR
ENT_001064,2087 0 20,OWNS,PRIMARY,100.0,2020-11-30,,865000,True,,ASSESSOR
ENT_000761,2087 0 21,OWNS,PRIMARY,100.0,2017-08-01,,1,True,,ASSESSOR
ENT_004773,2087 0 22,OWNS,PRIMARY,100.0,2014-02-04,,1,True,,ASSESSOR
ENT_008734,2087 0 23,OWNS,PRIMARY,100.0,2023-06-21,,600000,True,,ASSESSOR
ENT_009370,2087 0 24,OWNS,PRIMARY,100.0,2022-05-20,,1,True,,ASSESSOR
ENT_000020,2087 0 25,OWNS,PRIMARY,100.0,2008-10-31,,295000,True,,ASSESSOR
ENT_004477,2087 0 26,OWNS,PRIMARY,100.0,2024-07-26,,850000,True,,ASSESSOR
ENT_000035,2087 0 27,OWNS,PRIMARY,100.0,2002-07-10,,200000,True,,ASSESSOR
ENT_005249,2087 0 28,OWNS,PRIMARY,100.0,2010-05-21,,305000,True,,ASSESSOR
ENT_010261,2087 0 29,OWNS,PRIMARY,100.0,2002-10-11,,200000,True,,ASSESSOR
ENT_007207,2087 0 30,OWNS,PRIMARY,100.0,1987-08-21,,143000,True,,ASSESSOR
ENT_002387,2087 0 31,OWNS,PRIMARY,100.0,2017-03-02,,415000,True,,ASSESSOR
ENT_004524,2087 0 32,OWNS,PRIMARY,100.0,2017-09-22,,732500,True,,ASSESSOR
ENT_000526,2087 0 33,OWNS,PRIMARY,100.0,2024-06-06,,330000,True,,ASSESSOR
ENT_000526,2087 0 34,OWNS,PRIMARY,100.0,1998-04-29,,152900,True,,ASSESSOR
ENT_005374,2087 0 35,OWNS,PRIMARY,100.0,2021-03-19,,1,True,,ASSESSOR
ENT_005932,2087 0 36,OWNS,PRIMARY,100.0,2017-02-13,,1,True,,ASSESSOR
ENT_001833,2087 0 37,OWNS,PRIMARY,100.0,2024-03-15,,1295000,True,,ASSESSOR
ENT_011898,2087 0 38,OWNS,PRIMARY,100.0,1990-06-28,,137500,True,,ASSESSOR
ENT_005561,2087 0 39,OWNS,PRIMARY,100.0,1982-11-18,,0,True,,ASSESSOR
ENT_001338,2087 0 4,OWNS,PRIMARY,100.0,2018-11-27,,100,True,,ASSESSOR
ENT_004301,2087 0 40,OWNS,PRIMARY,100.0,2024-11-26,,10,True,,ASSESSOR
ENT_005097,2087 0 41,OWNS,PRIMARY,100.0,2024-12-13,,10,True,,ASSESSOR
ENT_008952,2087 0 42,OWNS,PRIMARY,100.0,2019-09-25,,1,True,,ASSESSOR
ENT_008287,2087 0 43,OWNS,PRIMARY,100.0,2017-12-01,,468888,True,,ASSESSOR
ENT_002723,2087 0 44,OWNS,PRIMARY,100.0,2004-09-01,,1,True,,ASSESSOR
ENT_006447,2087 0 45,OWNS,PRIMARY,100.0,2019-12-24,,1,True,,ASSESSOR
ENT_007193,2087 0 46,OWNS,PRIMARY,100.0,2017-03-06,,360000,True,,ASSESSOR
ENT_008586,2087 0 47,OWNS,PRIMARY,100.0,2020-06-30,,550000,True,,ASSESSOR
ENT_001761,2087 0 48,OWNS,PRIMARY,100.0,2016-03-31,,645000,True,,ASSESSOR
ENT_001727,2087 0 49,OWNS,PRIMARY,100.0,2022-08-02,,91000,True,,ASSESSOR
ENT_011015,2087 0 5,OWNS,PRIMARY,100.0,2015-11-16,,187500,True,,ASSESSOR
ENT_006643,2087 0 50,OWNS,PRIMARY,100.0,1984-07-02,,62000,True,,ASSESSOR
ENT_002750,2087 0 51,OWNS,PRIMARY,100.0,2021-06-28,,530000,True,,ASSESSOR
ENT_009211,2087 0 52,OWNS,PRIMARY,100.0,2023-04-28,,607500,True,,ASSESSOR
ENT_011514,2087 0 53,OWNS,PRIMARY,100.0,2005-06-01,,345000,True,,ASSESSOR
ENT_009127,2087 0 54,OWNS,PRIMARY,100.0,2019-10-21,,775000,True,,ASSESSOR
ENT_001635,2087 0 55,OWNS,PRIMARY,100.0,1954-08-27,,0,True,,ASSESSOR
ENT_004484,2087 0 56,OWNS,PRIMARY,100.0,2021-05-27,,330000,True,,ASSESSOR
ENT_011359,2087 0 57,OWNS,PRIMARY,100.0,2017-08-01,,375000,True,,ASSESSOR
ENT_004130,2087 0 58,OWNS,PRIMARY,100.0,1998-12-15,,137000,True,,ASSESSOR
ENT_004329,2087 0 59,OWNS,PRIMARY,100.0,2024-05-10,,605000,True,,ASSESSOR
ENT_007086,2087 0 6,OWNS,PRIMARY,100.0,2025-02-07,,10,True,,ASSESSOR
ENT_009971,2087 0 60,OWNS,PRIMARY,100.0,2016-06-27,,340000,True,,ASSESSOR
ENT_008162,2087 0 61,OWNS,PRIMARY,100.0,2019-07-12,,786000,True,,ASSESSOR
ENT_007802,2087 0 62,OWNS,PRIMARY,100.0,2023-06-05,,100,True,,ASSESSOR
ENT_008415,2087 0 63,OWNS,PRIMARY,100.0,1994-06-27,,146500,True,,ASSESSOR
ENT_005708,2087 0 64,OWNS,PRIMARY,100.0,2016-04-08,,1,True,,ASSESSOR
ENT_003301,2087 0 65,OWNS,PRIMARY,100.0,2020-10-23,,445000,True,,ASSESSOR
ENT_004209,2087 0 66,OWNS,PRIMARY,100.0,2014-08-11,,352000,True,,ASSESSOR
ENT_007581,2087 0 67,OWNS,PRIMARY,100.0,2020-12-01,,1,True,,ASSESSOR
ENT_001999,2087 0 68,OWNS,PRIMARY,100.0,2016-12-01,,1,True,,ASSESSOR
ENT_007391,2087 0 69,OWNS,PRIMARY,100.0,2000-02-15,,169900,True,,ASSESSOR
ENT_004632,2087 0 7,OWNS,PRIMARY,100.0,2003-05-28,,1,True,,ASSESSOR
ENT_004293,2087 0 70,OWNS,PRIMARY,100.0,2010-06-18,,275000,True,,ASSESSOR
ENT_007732,2087 0 8,OWNS,PRIMARY,100.0,2008-11-25,,305000,True,,ASSESSOR
ENT_003677,2087 0 9,OWNS,PRIMARY,100.0,2015-03-23,,530000,True,,ASSESSOR
ENT_006559,2088 0 1,OWNS,PRIMARY,100.0,1975-08-01,,7500,True,,ASSESSOR
ENT_004682,2088 0 10,OWNS,PRIMARY,100.0,1968-10-04,,0,True,,ASSESSOR
ENT_006339,2088 0 11,OWNS,PRIMARY,100.0,2023-03-21,,100,True,,ASSESSOR
ENT_002294,2088 0 12,OWNS,PRIMARY,100.0,2020-03-11,,600000,True,,ASSESSOR
ENT_007212,2088 0 13,OWNS,PRIMARY,100.0,1991-07-30,,145000,True,,ASSESSOR
ENT_007993,2088 0 14,OWNS,PRIMARY,100.0,2022-06-10,,610000,True,,ASSESSOR
ENT_003316,2088 0 15,OWNS,PRIMARY,100.0,2021-11-30,,465000,True,,ASSESSOR
ENT_001218,2088 0 16,OWNS,PRIMARY,100.0,2015-01-08,,341000,True,,ASSESSOR
ENT_005656,2088 0 17,OWNS,PRIMARY,100.0,2024-08-02,,100,True,,ASSESSOR
ENT_005107,2088 0 18,OWNS,PRIMARY,100.0,2001-11-02,,1,True,,ASSESSOR
ENT_010112,2088 0 19,OWNS,PRIMARY,100.0,1995-06-21,,1,True,,ASSESSOR
ENT_001457,2088 0 1A,OWNS,PRIMARY,100.0,1968-10-23,,0,True,,ASSESSOR
ENT_007216,2088 0 20,OWNS,PRIMARY,100.0,2018-05-08,,483000,True,,ASSESSOR
ENT_009004,2088 0 20A,OWNS,PRIMARY,100.0,2007-12-07,,100,True,,ASSESSOR
ENT_007251,2088 0 20B,OWNS,PRIMARY,100.0,2007-07-30,,352500,True,,ASSESSOR
ENT_007273,2088 0 21,OWNS,PRIMARY,100.0,2009-11-23,,495000,True,,ASSESSOR
ENT_004635,2088 0 22,OWNS,PRIMARY,100.0,2003-10-20,,1,True,,ASSESSOR
ENT_001898,2088 0 23,OWNS,PRIMARY,100.0,2015-04-10,,649533,True,,ASSESSOR
ENT_008917,2088 0 24,OWNS,PRIMARY,100.0,2022-09-01,,560000,True,,ASSESSOR
ENT_000067,2088 0 25,OWNS,PRIMARY,100.0,1999-07-30,,158900,True,,ASSESSOR
ENT_007375,2088 0 26,OWNS,PRIMARY,100.0,2002-01-14,,213000,True,,ASSESSOR
ENT_007060,2088 0 27,OWNS,PRIMARY,100.0,1997-07-31,,140000,True,,ASSESSOR
ENT_010439,2088 0 28,OWNS,PRIMARY,100.0,2016-06-24,,686500,True,,ASSESSOR
ENT_001201,2088 0 29,OWNS,PRIMARY,100.0,2005-12-29,,320000,True,,ASSESSOR
ENT_010220,2088 0 3,OWNS,PRIMARY,100.0,2015-05-04,,10,True,,ASSESSOR
ENT_000269,2088 0 30,OWNS,PRIMARY,100.0,2016-11-17,,1,True,,ASSESSOR
ENT_001340,2088 0 31,OWNS,PRIMARY,100.0,2014-06-13,,375000,True,,ASSESSOR
ENT_002844,2088 0 32,OWNS,PRIMARY,100.0,2014-03-18,,1,True,,ASSESSOR
ENT_000266,2088 0 33,OWNS,PRIMARY,100.0,2008-08-01,,300000,True,,ASSESSOR
ENT_011488,2088 0 34,OWNS,PRIMARY,100.0,1992-08-31,,133000,True,,ASSESSOR
ENT_009651,2088 0 35,OWNS,PRIMARY,100.0,2022-12-02,,1060000,True,,ASSESSOR
ENT_000748,2088 0 36,OWNS,PRIMARY,100.0,2022-06-03,,1200000,True,,ASSESSOR
ENT_000592,2088 0 37,OWNS,PRIMARY,100.0,1990-03-12,,152000,True,,ASSESSOR
ENT_001841,2088 0 38,OWNS,PRIMARY,100.0,2020-08-21,,1,True,,ASSESSOR
ENT_008979,2088 0 39,OWNS,PRIMARY,100.0,2024-09-30,,600000,True,,ASSESSOR
ENT_008743,2088 0 40,OWNS,PRIMARY,100.0,2012-07-30,,100,True,,ASSESSOR
ENT_001812,2088 0 41,OWNS,PRIMARY,100.0,2022-11-23,,400000,True,,ASSESSOR
ENT_007518,2088 0 42,OWNS,PRIMARY,100.0,2014-08-01,,592500,True,,ASSESSOR
ENT_006559,2088 0 4A,OWNS,PRIMARY,100.0,1975-08-01,,0,True,,ASSESSOR
ENT_006559,2088 0 5,OWNS,PRIMARY,100.0,1975-08-01,,0,True,,ASSESSOR
ENT_010243,2088 0 6,OWNS,PRIMARY,100.0,2004-01-27,,1,True,,ASSESSOR
ENT_006449,2088 0 7,OWNS,PRIMARY,100.0,1987-03-27,,130000,True,,ASSESSOR
ENT_008703,2088 0 8,OWNS,PRIMARY,100.0,2008-09-16,,355000,True,,ASSESSOR
ENT_009379,2088 0 9,OWNS,PRIMARY,100.0,2023-06-01,,545000,True,,ASSESSOR
ENT_008776,2089 0 21,OWNS,PRIMARY,100.0,2012-01-19,,0,True,,ASSESSOR
ENT_010361,2089 0 22,OWNS,PRIMARY,100.0,1982-03-19,,0,True,,ASSESSOR
ENT_000204,2090 0 1,OWNS,PRIMARY,100.0,2022-09-13,,100,True,,ASSESSOR
ENT_009537,2090 0 10,OWNS,PRIMARY,100.0,1991-11-25,,140000,True,,ASSESSOR
ENT_003509,2090 0 11,OWNS,PRIMARY,100.0,2018-10-25,,432500,True,,ASSESSOR
ENT_007154,2090 0 12,OWNS,PRIMARY,100.0,1994-08-08,,153000,True,,ASSESSOR
ENT_011764,2090 0 13,OWNS,PRIMARY,100.0,2007-06-29,,352000,True,,ASSESSOR
ENT_004585,2090 0 14,OWNS,PRIMARY,100.0,2020-12-31,,605000,True,,ASSESSOR
ENT_003859,2090 0 15,OWNS,PRIMARY,100.0,2020-09-17,,228000,True,,ASSESSOR
ENT_006567,2090 0 16,OWNS,PRIMARY,100.0,2013-06-28,,345000,True,,ASSESSOR
ENT_009591,2090 0 17,OWNS,PRIMARY,100.0,2003-10-02,,100,True,,ASSESSOR
ENT_003592,2090 0 18,OWNS,PRIMARY,100.0,2023-11-06,,1,True,,ASSESSOR
ENT_008636,2090 0 19,OWNS,PRIMARY,100.0,2005-03-31,,380000,True,,ASSESSOR
ENT_005290,2090 0 2,OWNS,PRIMARY,100.0,2023-11-01,,10,True,,ASSESSOR
ENT_004589,2090 0 20,OWNS,PRIMARY,100.0,1985-12-18,,0,True,,ASSESSOR
ENT_004203,2090 0 21,OWNS,PRIMARY,100.0,2002-12-23,,1,True,,ASSESSOR
ENT_006898,2090 0 22,OWNS,PRIMARY,100.0,2007-10-30,,283000,True,,ASSESSOR
ENT_006111,2090 0 23,OWNS,PRIMARY,100.0,2016-01-19,,100,True,,ASSESSOR
ENT_011486,2090 0 24,OWNS,PRIMARY,100.0,2022-07-22,,699000,True,,ASSESSOR
ENT_000707,2090 0 25,OWNS,PRIMARY,100.0,1998-12-18,,1,True,,ASSESSOR
ENT_008882,2090 0 26,OWNS,PRIMARY,100.0,2020-02-03,,1,True,,ASSESSOR
ENT_003278,2090 0 27,OWNS,PRIMARY,100.0,2022-06-16,,850000,True,,ASSESSOR
ENT_009710,2090 0 28,OWNS,PRIMARY,100.0,1982-09-01,,0,True,,ASSESSOR
ENT_003268,2090 0 29,OWNS,PRIMARY,100.0,2020-05-27,,1,True,,ASSESSOR
ENT_009112,2090 0 3,OWNS,PRIMARY,100.0,2012-12-19,,350000,True,,ASSESSOR
ENT_007544,2090 0 30,OWNS,PRIMARY,100.0,1963-07-02,,0,True,,ASSESSOR
ENT_001921,2090 0 31,OWNS,PRIMARY,100.0,2018-04-18,,1,True,,ASSESSOR
ENT_008300,2090 0 32,OWNS,PRIMARY,100.0,2003-07-31,,369900,True,,ASSESSOR
ENT_002388,2090 0 33,OWNS,PRIMARY,100.0,2009-08-11,,287000,True,,ASSESSOR
ENT_006317,2090 0 34,OWNS,PRIMARY,100.0,1973-06-27,,0,True,,ASSESSOR
ENT_000486,2090 0 35,OWNS,PRIMARY,100.0,2010-01-25,,100,True,,ASSESSOR
ENT_000246,2090 0 36,OWNS,PRIMARY,100.0,2012-06-19,,1,True,,ASSESSOR
ENT_011765,2090 0 37,OWNS,PRIMARY,100.0,2012-06-27,,1,True,,ASSESSOR
ENT_004976,2090 0 38,OWNS,PRIMARY,100.0,2004-09-24,,100,True,,ASSESSOR
ENT_006232,2090 0 39,OWNS,PRIMARY,100.0,2018-05-15,,469000,True,,ASSESSOR
ENT_001936,2090 0 4,OWNS,PRIMARY,100.0,2017-07-18,,420000,True,,ASSESSOR
ENT_011684,2090 0 40,OWNS,PRIMARY,100.0,1997-05-16,,133000,True,,ASSESSOR
ENT_004746,2090 0 41,OWNS,PRIMARY,100.0,2019-05-30,,490000,True,,ASSESSOR
ENT_007955,2090 0 42,OWNS,PRIMARY,100.0,2020-01-27,,475000,True,,ASSESSOR
ENT_001839,2090 0 43,OWNS,PRIMARY,100.0,2020-10-16,,1,True,,ASSESSOR
ENT_003428,2090 0 44,OWNS,PRIMARY,100.0,2021-11-10,,839000,True,,ASSESSOR
ENT_003099,2090 0 45,OWNS,PRIMARY,100.0,2002-12-09,,0,True,,ASSESSOR
ENT_010136,2090 0 46,OWNS,PRIMARY,100.0,2023-06-12,,100,True,,ASSESSOR
ENT_006846,2090 0 5,OWNS,PRIMARY,100.0,1974-07-30,,0,True,,ASSESSOR
ENT_005012,2090 0 6,OWNS,PRIMARY,100.0,1999-07-29,,239600,True,,ASSESSOR
ENT_005098,2090 0 7,OWNS,PRIMARY,100.0,2012-05-10,,100,True,,ASSESSOR
ENT_002686,2090 0 8,OWNS,PRIMARY,100.0,2021-01-27,,625000,True,,ASSESSOR
ENT_005635,2090 0 9,OWNS,PRIMARY,100.0,2012-09-28,,315000,True,,ASSESSOR
ENT_002650,3001 0 1,OWNS,PRIMARY,100.0,2000-01-01,,0,True,,ASSESSOR
ENT_006559,3001 0 1A,OWNS,PRIMARY,100.0,1955-01-01,,0,True,,ASSESSOR
ENT_006559,3001 0 1B,OWNS,PRIMARY,100.0,1921-01-21,,1,True,,ASSESSOR
ENT_007511,3002 0 1,OWNS,PRIMARY,100.0,1977-10-07,,0,True,,ASSESSOR
ENT_002942,3002 0 10,OWNS,PRIMARY,100.0,2010-07-26,,1,True,,ASSESSOR
ENT_004388,3002 0 12,OWNS,PRIMARY,100.0,2025-02-19,,100,True,,ASSESSOR
ENT_008254,3002 0 13,OWNS,PRIMARY,100.0,1999-03-30,,1,True,,ASSESSOR
ENT_000192,3002 0 14,OWNS,PRIMARY,100.0,1995-10-30,,122000,True,,ASSESSOR
ENT_010311,3002 0 15,OWNS,PRIMARY,100.0,2002-05-16,,259900,True,,ASSESSOR
ENT_005476,3002 0 16,OWNS,PRIMARY,100.0,2002-02-28,,219900,True,,ASSESSOR
ENT_004954,3002 0 17,OWNS,PRIMARY,100.0,2021-02-16,,1,True,,ASSESSOR
ENT_007849,3002 0 18,OWNS,PRIMARY,100.0,2023-12-29,,100,True,,ASSESSOR
ENT_011379,3002 0 19,OWNS,PRIMARY,100.0,2002-07-08,,286600,True,,ASSESSOR
ENT_011726,3002 0 1A,OWNS,PRIMARY,100.0,2025-02-10,,670000,True,,ASSESSOR
ENT_007728,3002 0 1B,OWNS,PRIMARY,100.0,1993-02-17,,1,True,,ASSESSOR
ENT_007394,3002 0 1C,OWNS,PRIMARY,100.0,2019-02-07,,150000,True,,ASSESSOR
ENT_009854,3002 0 1D,OWNS,PRIMARY,100.0,1985-01-29,,110000,True,,ASSESSOR
ENT_003673,3002 0 1E,OWNS,PRIMARY,100.0,2024-09-27,,1,True,,ASSESSOR
ENT_002282,3002 0 1F,OWNS,PRIMARY,100.0,2001-01-18,,100,True,,ASSESSOR
ENT_001109,3002 0 1G,OWNS,PRIMARY,100.0,2013-09-05,,275000,True,,ASSESSOR
ENT_004056,3002 0 2,OWNS,PRIMARY,100.0,1996-11-22,,150000,True,,ASSESSOR
ENT_009688,3002 0 20,OWNS,PRIMARY,100.0,2025-02-11,,621000,True,,ASSESSOR
ENT_003011,3002 0 21,OWNS,PRIMARY,100.0,2003-06-20,,400000,True,,ASSESSOR
ENT_006718,3002 0 22,OWNS,PRIMARY,100.0,2009-06-16,,250000,True,,ASSESSOR
ENT_003847,3002 0 23,OWNS,PRIMARY,100.0,2000-06-26,,215000,True,,ASSESSOR
ENT_009644,3002 0 24,OWNS,PRIMARY,100.0,2022-12-06,,1,True,,ASSESSOR
ENT_008562,3002 0 25,OWNS,PRIMARY,100.0,1973-12-31,,33500,True,,ASSESSOR
ENT_002100,3002 0 26,OWNS,PRIMARY,100.0,2021-12-07,,100,True,,ASSESSOR
ENT_004403,3002 0 27,OWNS,PRIMARY,100.0,1971-11-17,,0,True,,ASSESSOR
ENT_010499,3002 0 28,OWNS,PRIMARY,100.0,2018-08-10,,425000,True,,ASSESSOR
ENT_009754,3002 0 29,OWNS,PRIMARY,100.0,2020-03-13,,569900,True,,ASSESSOR
