relationship_id,:START_ID(Property),:END_ID(Owner),ownership_type,start_date,acquisition_price:long,ownership_percentage,relationship_type,is_current,source_system,source_load_ts,:TYPE
OWN_2047 0 14_ENT_000177,2047 0 14,ENT_000177,PRIMARY,1994-04-29,166500.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.408952,OWNS
OWN_2047 0 15_ENT_008020,2047 0 15,ENT_008020,PRIMARY,1983-06-07,0.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.413466,OWNS
OWN_2047 0 15A_ENT_008020,2047 0 15A,ENT_008020,PRIMARY,1983-06-07,0.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.417933,OWNS
OWN_2047 0 16_ENT_003435,2047 0 16,ENT_003435,PRIMARY,2023-03-21,1125000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.422436,OWNS
OWN_2047 0 18_ENT_009290,2047 0 18,ENT_009290,PRIMARY,2013-07-23,1.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.426971,OWNS
OWN_2047 0 19_ENT_008443,2047 0 19,ENT_008443,PRIMARY,2018-01-18,1.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.431467,OWNS
OWN_2047 0 2_ENT_001767,2047 0 2,ENT_001767,PRIMARY,2007-04-09,1.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.436022,OWNS
OWN_2047 0 20_ENT_008076,2047 0 20,ENT_008076,PRIMARY,2010-01-25,100.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.440630,OWNS
OWN_2047 0 21_ENT_010509,2047 0 21,ENT_010509,PRIMARY,2003-06-18,355000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.445275,OWNS
OWN_2047 0 22_ENT_002224,2047 0 22,ENT_002224,PRIMARY,1991-10-22,205000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.449857,OWNS
OWN_2047 0 23_ENT_011299,2047 0 23,ENT_011299,PRIMARY,2019-08-14,345000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.454474,OWNS
OWN_2047 0 24_ENT_010162,2047 0 24,ENT_010162,PRIMARY,2024-03-29,1.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.459041,OWNS
OWN_2047 0 24A_ENT_009203,2047 0 24A,ENT_009203,PRIMARY,2024-04-05,723500.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.463505,OWNS
OWN_2047 0 25_ENT_001191,2047 0 25,ENT_001191,PRIMARY,1997-06-05,100.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.468024,OWNS
OWN_2047 0 25A_ENT_005918,2047 0 25A,ENT_005918,PRIMARY,2023-10-16,100.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.472568,OWNS
OWN_2047 0 26_ENT_000207,2047 0 26,ENT_000207,PRIMARY,2000-07-28,185000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.477107,OWNS
OWN_2047 0 27_ENT_004074,2047 0 27,ENT_004074,PRIMARY,2010-08-27,275000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.481652,OWNS
OWN_2047 0 27A_ENT_008393,2047 0 27A,ENT_008393,PRIMARY,2024-04-22,515000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.486187,OWNS
OWN_2047 0 27B_ENT_010837,2047 0 27B,ENT_010837,PRIMARY,2020-08-14,400000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.490664,OWNS
OWN_2047 0 28_ENT_011198,2047 0 28,ENT_011198,PRIMARY,2001-12-28,1.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.495233,OWNS
OWN_2047 0 28A_ENT_005274,2047 0 28A,ENT_005274,PRIMARY,2001-04-25,1.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.499729,OWNS
OWN_2047 0 28B_ENT_005138,2047 0 28B,ENT_005138,PRIMARY,2019-09-12,1.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.504201,OWNS
OWN_2047 0 28C_ENT_009844,2047 0 28C,ENT_009844,PRIMARY,2016-03-09,100.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.508702,OWNS
OWN_2047 0 29_ENT_005216,2047 0 29,ENT_005216,PRIMARY,2023-06-27,1060000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.513237,OWNS
OWN_2047 0 3_ENT_002623,2047 0 3,ENT_002623,PRIMARY,2025-01-22,1.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.517708,OWNS
OWN_2047 0 30_ENT_008511,2047 0 30,ENT_008511,PRIMARY,2001-03-30,450000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.522238,OWNS
OWN_2047 0 31_ENT_010841,2047 0 31,ENT_010841,PRIMARY,2018-05-02,100.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.526750,OWNS
OWN_2047 0 32_ENT_005163,2047 0 32,ENT_005163,PRIMARY,2018-09-12,835000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.531280,OWNS
OWN_2047 0 33_ENT_004852,2047 0 33,ENT_004852,PRIMARY,2015-05-28,510000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.535800,OWNS
OWN_2047 0 34A_ENT_011157,2047 0 34A,ENT_011157,PRIMARY,2023-06-30,955000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.540288,OWNS
OWN_2047 0 34B_ENT_006478,2047 0 34B,ENT_006478,PRIMARY,2025-01-28,100.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.544855,OWNS
OWN_2047 0 34D_ENT_002545,2047 0 34D,ENT_002545,PRIMARY,2014-10-15,490000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.549813,OWNS
OWN_2047 0 34E_ENT_007668,2047 0 34E,ENT_007668,PRIMARY,2022-08-01,1350000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.554777,OWNS
OWN_2047 0 34F_ENT_009055,2047 0 34F,ENT_009055,PRIMARY,2021-07-20,100.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.559361,OWNS
OWN_2047 0 35_ENT_010322,2047 0 35,ENT_010322,PRIMARY,2022-10-14,1300000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.564001,OWNS
OWN_2047 0 36_ENT_005122,2047 0 36,ENT_005122,PRIMARY,2021-10-14,10.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.568702,OWNS
OWN_2047 0 37_ENT_007127,2047 0 37,ENT_007127,PRIMARY,1988-08-16,229000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.573527,OWNS
OWN_2047 0 4_ENT_008563,2047 0 4,ENT_008563,PRIMARY,2015-12-10,1.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.578011,OWNS
OWN_2047 0 5_ENT_010459,2047 0 5,ENT_010459,PRIMARY,2022-03-08,10.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.582610,OWNS
OWN_2047 0 6_ENT_009084,2047 0 6,ENT_009084,PRIMARY,2016-11-21,1.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.587383,OWNS
OWN_2047 0 7_ENT_007390,2047 0 7,ENT_007390,PRIMARY,2021-12-16,1255000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.591984,OWNS
OWN_2047 0 9_ENT_003121,2047 0 9,ENT_003121,PRIMARY,2007-05-11,369000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.596591,OWNS
OWN_2047 0 9A_ENT_006409,2047 0 9A,ENT_006409,PRIMARY,2024-04-05,737000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.601158,OWNS
OWN_2048 0 1_ENT_003000,2048 0 1,ENT_003000,PRIMARY,2012-01-19,469250.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.606132,OWNS
OWN_2048 0 10_ENT_007108,2048 0 10,ENT_007108,PRIMARY,2003-08-29,1.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.610859,OWNS
OWN_2048 0 11_ENT_002433,2048 0 11,ENT_002433,PRIMARY,2024-08-20,1.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.615449,OWNS
OWN_2048 0 12_ENT_010766,2048 0 12,ENT_010766,PRIMARY,1955-01-01,0.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.620309,OWNS
OWN_2048 0 13_ENT_002487,2048 0 13,ENT_002487,PRIMARY,2002-12-11,100.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.625154,OWNS
OWN_2048 0 13A_ENT_005875,2048 0 13A,ENT_005875,PRIMARY,2015-09-30,365000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.629812,OWNS
OWN_2048 0 13B_ENT_009377,2048 0 13B,ENT_009377,PRIMARY,2017-12-05,1.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.634522,OWNS
OWN_2048 0 13D_ENT_003636,2048 0 13D,ENT_003636,PRIMARY,2024-07-17,1.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.639079,OWNS
OWN_2048 0 13E_ENT_007128,2048 0 13E,ENT_007128,PRIMARY,1996-04-30,124900.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.643572,OWNS
OWN_2048 0 14_ENT_006089,2048 0 14,ENT_006089,PRIMARY,2024-05-31,4200000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.648163,OWNS
OWN_2048 0 14D_ENT_006089,2048 0 14D,ENT_006089,PRIMARY,2024-05-31,4200000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.652651,OWNS
OWN_2048 0 15_ENT_001626,2048 0 15,ENT_001626,PRIMARY,2022-07-15,699900.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.657355,OWNS
OWN_2048 0 15A_ENT_003713,2048 0 15A,ENT_003713,PRIMARY,2000-04-14,7325000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.661864,OWNS
OWN_2048 0 15B_ENT_006089,2048 0 15B,ENT_006089,PRIMARY,2024-05-31,4200000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.666358,OWNS
OWN_2048 0 16_ENT_008577,2048 0 16,ENT_008577,PRIMARY,2001-06-21,325000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.671181,OWNS
OWN_2048 0 17_ENT_009358,2048 0 17,ENT_009358,PRIMARY,2021-10-25,1300000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.676098,OWNS
OWN_2048 0 1A_ENT_011227,2048 0 1A,ENT_011227,PRIMARY,1995-09-05,128500.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.680722,OWNS
OWN_2048 0 2_ENT_005178,2048 0 2,ENT_005178,PRIMARY,2019-12-20,1.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.685242,OWNS
OWN_2048 0 2A_ENT_009474,2048 0 2A,ENT_009474,PRIMARY,2014-08-29,305000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.690281,OWNS
OWN_2048 0 31A_ENT_005881,2048 0 31A,ENT_005881,PRIMARY,2013-09-25,250000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.694827,OWNS
OWN_2048 0 32_ENT_004855,2048 0 32,ENT_004855,PRIMARY,1999-10-07,1.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.699687,OWNS
OWN_2048 0 33_ENT_002609,2048 0 33,ENT_002609,PRIMARY,1951-09-25,0.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.704289,OWNS
OWN_2048 0 34_ENT_006559,2048 0 34,ENT_006559,PRIMARY,1955-01-01,0.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.708874,OWNS
OWN_2048 0 35_ENT_002795,2048 0 35,ENT_002795,PRIMARY,2017-05-05,100.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.713493,OWNS
OWN_2048 0 35A_ENT_009393,2048 0 35A,ENT_009393,PRIMARY,1997-08-26,404000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.717984,OWNS
OWN_2048 0 40_ENT_007646,2048 0 40,ENT_007646,PRIMARY,2000-01-01,0.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.722533,OWNS
OWN_2048 0 6_ENT_002017,2048 0 6,ENT_002017,PRIMARY,2014-07-29,292500.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.727037,OWNS
OWN_2048 0 7_ENT_002017,2048 0 7,ENT_002017,PRIMARY,2014-07-29,292500.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.731511,OWNS
OWN_2048 0 8_ENT_009485,2048 0 8,ENT_009485,PRIMARY,2010-04-20,253000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.736076,OWNS
OWN_2048 0 9_ENT_007108,2048 0 9,ENT_007108,PRIMARY,2003-08-29,1.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.740583,OWNS
OWN_2049 0 1_ENT_010903,2049 0 1,ENT_010903,PRIMARY,2020-07-23,625000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.745069,OWNS
OWN_2049 0 2_ENT_007540,2049 0 2,ENT_007540,PRIMARY,2023-10-30,607000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.749552,OWNS
OWN_2049 0 3_ENT_002214,2049 0 3,ENT_002214,PRIMARY,2017-05-25,2850000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.754064,OWNS
OWN_2049 0 3B_ENT_007646,2049 0 3B,ENT_007646,PRIMARY,2002-12-09,1.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.758670,OWNS
OWN_2049 0 4A_ENT_006044,2049 0 4A,ENT_006044,PRIMARY,2023-10-10,850000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.763176,OWNS
OWN_2049 0 4B_ENT_010250,2049 0 4B,ENT_010250,PRIMARY,2023-08-31,900000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.767683,OWNS
OWN_2049 0 4C_ENT_005630,2049 0 4C,ENT_005630,PRIMARY,2023-09-27,1.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.772210,OWNS
OWN_2049 0 4F_ENT_007028,2049 0 4F,ENT_007028,PRIMARY,2024-06-12,7800000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.776729,OWNS
OWN_2049 0 4I_ENT_009393,2049 0 4I,ENT_009393,PRIMARY,2003-09-30,750000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.781261,OWNS
OWN_2049 0 4J_ENT_009393,2049 0 4J,ENT_009393,PRIMARY,1997-08-26,404000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.785984,OWNS
OWN_2049 0 4K_ENT_009393,2049 0 4K,ENT_009393,PRIMARY,1997-08-26,404000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.791031,OWNS
OWN_2049 0 4L_ENT_009393,2049 0 4L,ENT_009393,PRIMARY,2003-09-30,750000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.795658,OWNS
OWN_2049 0 5_ENT_002609,2049 0 5,ENT_002609,PRIMARY,1969-02-22,1.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.800159,OWNS
OWN_2049 0 7_ENT_002038,2049 0 7,ENT_002038,PRIMARY,2010-02-08,100.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.805139,OWNS
OWN_2049 0 7A_ENT_004381,2049 0 7A,ENT_004381,PRIMARY,2020-12-01,750000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.809806,OWNS
OWN_2049 0 9_ENT_006733,2049 0 9,ENT_006733,PRIMARY,2016-06-02,100.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.814466,OWNS
OWN_2050 0 1_ENT_007663,2050 0 1,ENT_007663,PRIMARY,2018-06-08,495000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.819270,OWNS
OWN_2050 0 2_ENT_008187,2050 0 2,ENT_008187,PRIMARY,2012-12-17,10.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.823853,OWNS
OWN_2050 0 3A_ENT_007173,2050 0 3A,ENT_007173,PRIMARY,1997-04-24,260000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.828430,OWNS
OWN_2050 0 5_ENT_008005,2050 0 5,ENT_008005,PRIMARY,1975-11-14,0.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.832989,OWNS
OWN_2050 0 5B_ENT_010882,2050 0 5B,ENT_010882,PRIMARY,2010-09-21,40000000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.837677,OWNS
OWN_2050 0 5C_ENT_006559,2050 0 5C,ENT_006559,PRIMARY,1965-11-04,0.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.842252,OWNS
OWN_2050 0 6_ENT_008005,2050 0 6,ENT_008005,PRIMARY,1955-01-01,0.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.846723,OWNS
OWN_2051 0 1_ENT_006559,2051 0 1,ENT_006559,PRIMARY,2000-01-01,0.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.851191,OWNS
OWN_2051 0 2_ENT_006559,2051 0 2,ENT_006559,PRIMARY,2000-01-01,0.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.855774,OWNS
OWN_2052 0 10_ENT_000743,2052 0 10,ENT_000743,PRIMARY,2013-02-06,427000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.860359,OWNS
OWN_2052 0 11_ENT_008067,2052 0 11,ENT_008067,PRIMARY,2023-08-31,1100000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.864914,OWNS
OWN_2052 0 12_ENT_005463,2052 0 12,ENT_005463,PRIMARY,2023-02-24,100.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.869484,OWNS
OWN_2052 0 14_ENT_004706,2052 0 14,ENT_004706,PRIMARY,2024-05-30,780000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.874096,OWNS
OWN_2052 0 15_ENT_011547,2052 0 15,ENT_011547,PRIMARY,2018-12-06,550000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.878646,OWNS
OWN_2052 0 16_ENT_007951,2052 0 16,ENT_007951,PRIMARY,1984-04-23,85000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.883192,OWNS
OWN_2052 0 17_ENT_011096,2052 0 17,ENT_011096,PRIMARY,2003-03-04,307500.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.887759,OWNS
OWN_2052 0 18_ENT_009667,2052 0 18,ENT_009667,PRIMARY,2015-04-30,585000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.892287,OWNS
OWN_2052 0 19_ENT_000833,2052 0 19,ENT_000833,PRIMARY,1994-10-21,100.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.896841,OWNS
OWN_2052 0 20_ENT_008101,2052 0 20,ENT_008101,PRIMARY,2023-03-03,1.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.901362,OWNS
OWN_2052 0 21_ENT_006307,2052 0 21,ENT_006307,PRIMARY,1972-05-18,0.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.905918,OWNS
OWN_2052 0 22_ENT_004694,2052 0 22,ENT_004694,PRIMARY,2015-10-08,100.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.910883,OWNS
OWN_2052 0 23_ENT_002662,2052 0 23,ENT_002662,PRIMARY,2024-10-31,830000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.915878,OWNS
OWN_2052 0 24_ENT_011056,2052 0 24,ENT_011056,PRIMARY,2006-05-17,1.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.920936,OWNS
OWN_2052 0 25_ENT_001308,2052 0 25,ENT_001308,PRIMARY,2013-04-29,450000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.925653,OWNS
OWN_2052 0 26_ENT_009871,2052 0 26,ENT_009871,PRIMARY,1970-06-15,0.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.930362,OWNS
OWN_2052 0 3_ENT_011182,2052 0 3,ENT_011182,PRIMARY,2022-02-22,1.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.935110,OWNS
OWN_2052 0 3A_ENT_011773,2052 0 3A,ENT_011773,PRIMARY,1989-10-06,120000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.939726,OWNS
OWN_2052 0 3B_ENT_010140,2052 0 3B,ENT_010140,PRIMARY,2001-02-28,255000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.944262,OWNS
OWN_2052 0 3C_ENT_002424,2052 0 3C,ENT_002424,PRIMARY,2002-06-28,280000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.948913,OWNS
OWN_2052 0 3E_ENT_010647,2052 0 3E,ENT_010647,PRIMARY,1992-09-02,160000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.953824,OWNS
OWN_2052 0 3F_ENT_003115,2052 0 3F,ENT_003115,PRIMARY,2014-09-05,635000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.958432,OWNS
OWN_2052 0 3G_ENT_001678,2052 0 3G,ENT_001678,PRIMARY,1994-07-19,173900.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.963024,OWNS
OWN_2052 0 7_ENT_000612,2052 0 7,ENT_000612,PRIMARY,2019-08-19,10.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.967506,OWNS
OWN_2052 0 8_ENT_002651,2052 0 8,ENT_002651,PRIMARY,2020-02-12,1.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.972156,OWNS
OWN_2052 0 9_ENT_001645,2052 0 9,ENT_001645,PRIMARY,2020-10-02,100.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.976642,OWNS
OWN_2053A 0 1S_ENT_007372,2053A 0 1S,ENT_007372,PRIMARY,2006-12-27,10.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.981109,OWNS
OWN_2053A 0 2_ENT_003269,2053A 0 2,ENT_003269,PRIMARY,1998-05-06,80000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.985736,OWNS
OWN_2053A 0 3_ENT_003269,2053A 0 3,ENT_003269,PRIMARY,1998-05-06,80000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.990262,OWNS
OWN_2053A 0 4_ENT_003269,2053A 0 4,ENT_003269,PRIMARY,1998-05-06,80000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.994786,OWNS
OWN_2053A 0 5_ENT_007646,2053A 0 5,ENT_007646,PRIMARY,1997-06-21,0.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:49.999340,OWNS
OWN_2053A 0 6_ENT_007646,2053A 0 6,ENT_007646,PRIMARY,1997-06-21,0.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:50.003968,OWNS
OWN_2053B 0 1Z_ENT_006438,2053B 0 1Z,ENT_006438,PRIMARY,2000-11-27,560000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:50.008552,OWNS
OWN_2053B 0 1E_ENT_011795,2053B 0 1E,ENT_011795,PRIMARY,1990-05-14,100.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:50.013186,OWNS
OWN_2053B 0 1F_ENT_005390,2053B 0 1F,ENT_005390,PRIMARY,2013-03-01,100.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:50.017697,OWNS
OWN_2053B 0 6_ENT_000155,2053B 0 6,ENT_000155,PRIMARY,2002-12-23,4500000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:50.022307,OWNS
OWN_2053B 0 1H_ENT_009920,2053B 0 1H,ENT_009920,PRIMARY,1986-10-01,2800000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:50.026838,OWNS
OWN_2053B 0 1O_ENT_002825,2053B 0 1O,ENT_002825,PRIMARY,2011-03-31,1.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:50.031875,OWNS
OWN_2053B 0 1P_ENT_002825,2053B 0 1P,ENT_002825,PRIMARY,2011-03-31,1.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:50.036604,OWNS
OWN_2053B 0 1T_ENT_001546,2053B 0 1T,ENT_001546,PRIMARY,1983-04-19,0.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:50.041361,OWNS
OWN_2053B 0 3A_ENT_002825,2053B 0 3A,ENT_002825,PRIMARY,2011-03-31,1.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:50.045969,OWNS
OWN_2053B 0 4_ENT_007372,2053B 0 4,ENT_007372,PRIMARY,2006-12-27,10.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:50.050940,OWNS
OWN_2053C 0 1L_ENT_011870,2053C 0 1L,ENT_011870,PRIMARY,2014-01-06,10.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:50.055921,OWNS
OWN_2053C 0 1A_ENT_008005,2053C 0 1A,ENT_008005,PRIMARY,1956-05-23,0.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:50.060504,OWNS
OWN_2053C 0 1B_ENT_003969,2053C 0 1B,ENT_003969,PRIMARY,2007-11-16,100.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:50.065065,OWNS
OWN_2053C 0 1D_ENT_001906,2053C 0 1D,ENT_001906,PRIMARY,1997-09-19,2900000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:50.069667,OWNS
OWN_2053C 0 1F_ENT_005230,2053C 0 1F,ENT_005230,PRIMARY,2019-08-26,15500000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:50.074449,OWNS
OWN_2053C 0 1G_ENT_000563,2053C 0 1G,ENT_000563,PRIMARY,2019-10-28,4200000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:50.078987,OWNS
OWN_2053C 0 1M_ENT_003829,2053C 0 1M,ENT_003829,PRIMARY,2008-09-18,6100000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:50.083484,OWNS
OWN_2053C 0 1I_ENT_002764,2053C 0 1I,ENT_002764,PRIMARY,2024-06-28,4600000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:50.087982,OWNS
OWN_2053C 0 1J_ENT_011622,2053C 0 1J,ENT_011622,PRIMARY,2022-10-21,15250000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:50.092456,OWNS
OWN_2053C 0 1K_ENT_007827,2053C 0 1K,ENT_007827,PRIMARY,2009-12-23,100.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:50.096969,OWNS
OWN_2053D 0 2_ENT_004117,2053D 0 2,ENT_004117,PRIMARY,2013-05-20,3100000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:50.101523,OWNS
