relationship_id,:START_ID(Permit),:END_ID(Property),issue_date,permit_type,estimated_cost:long,relationship_type,source_system,source_load_ts,:TYPE
PERMIT_PROP_1008650_2057 0 12C,1008650,2057 0 12C,2023-04-03,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.194678,ISSUED_FOR
PERMIT_PROP_1008651_1079 0 69,1008651,1079 0 69,2023-06-09,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.194773,ISSUED_FOR
PERMIT_PROP_1008652_2070 0 1,1008652,2070 0 1,2023-04-03,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.194869,ISSUED_FOR
PERMIT_PROP_1008653_2047 0 24A,1008653,2047 0 24A,2023-04-03,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.194964,ISSUED_FOR
PERMIT_PROP_1008654_2047 0 24A,1008654,2047 0 24A,2023-04-03,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.195061,ISSUED_FOR
PERMIT_PROP_1008655_2043 0 1B,1008655,2043 0 1B,2023-03-30,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.195158,ISSUED_FOR
PERMIT_PROP_1008656_3018 0 13A,1008656,3018 0 13A,2023-04-04,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.195254,ISSUED_FOR
PERMIT_PROP_1008657_1059 0 5E,1008657,1059 0 5E,2023-04-13,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.195349,ISSUED_FOR
PERMIT_PROP_1008658_3007 0 10,1008658,3007 0 10,2023-04-05,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.195444,ISSUED_FOR
PERMIT_PROP_1008659_3052 0 95A,1008659,3052 0 95A,2023-04-11,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.195540,ISSUED_FOR
PERMIT_PROP_1008660_1061 0 169,1008660,1061 0 169,2023-03-30,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.195636,ISSUED_FOR
PERMIT_PROP_1008664_1009 0 2,1008664,1009 0 2,2023-05-08,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.195898,ISSUED_FOR
PERMIT_PROP_1008666_1009 0 2,1008666,1009 0 2,2023-04-07,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.196052,ISSUED_FOR
PERMIT_PROP_1008667_2038 0 23,1008667,2038 0 23,,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.196149,ISSUED_FOR
PERMIT_PROP_1008668_1078 0 51,1008668,1078 0 51,2023-03-28,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.196249,ISSUED_FOR
PERMIT_PROP_1008669_1111 0 18,1008669,1111 0 18,2023-03-29,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.196346,ISSUED_FOR
PERMIT_PROP_1008671_3009 0 78,1008671,3009 0 78,2023-03-29,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.196500,ISSUED_FOR
PERMIT_PROP_1008673_1056 0 11,1008673,1056 0 11,,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.196654,ISSUED_FOR
PERMIT_PROP_1008674_2004 0 20,1008674,2004 0 20,2023-04-20,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.196750,ISSUED_FOR
PERMIT_PROP_1008675_3021 0 21,1008675,3021 0 21,2023-03-30,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.196845,ISSUED_FOR
PERMIT_PROP_1008676_3021 0 21,1008676,3021 0 21,2023-03-31,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.196942,ISSUED_FOR
PERMIT_PROP_1008677_3002 0 31,1008677,3002 0 31,2023-03-30,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.197037,ISSUED_FOR
PERMIT_PROP_1008678_3003 0 60C,1008678,3003 0 60C,2023-03-29,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.197132,ISSUED_FOR
PERMIT_PROP_1008679_1055 0 3,1008679,1055 0 3,2023-04-05,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.197227,ISSUED_FOR
PERMIT_PROP_1008680_3010 0 41,1008680,3010 0 41,2023-04-03,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.197324,ISSUED_FOR
PERMIT_PROP_1008681_2088 0 24,1008681,2088 0 24,2023-03-28,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.197424,ISSUED_FOR
PERMIT_PROP_1008682_3012 0 98,1008682,3012 0 98,2023-03-27,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.197526,ISSUED_FOR
PERMIT_PROP_1008683_3005 0 44,1008683,3005 0 44,2023-03-31,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.197624,ISSUED_FOR
PERMIT_PROP_1008684_3026 0 15,1008684,3026 0 15,2023-04-04,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.197718,ISSUED_FOR
PERMIT_PROP_1008685_1081 0 26,1008685,1081 0 26,2023-04-04,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.197814,ISSUED_FOR
PERMIT_PROP_1008686_1007 0 3A,1008686,1007 0 3A,2023-04-04,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.197910,ISSUED_FOR
PERMIT_PROP_1008687_3010 0 23,1008687,3010 0 23,2023-03-29,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.198005,ISSUED_FOR
PERMIT_PROP_1008688_2040 0 2R,1008688,2040 0 2R,2023-03-29,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.198101,ISSUED_FOR
PERMIT_PROP_1008689_1017 0 2B,1008689,1017 0 2B,2023-03-31,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.198197,ISSUED_FOR
PERMIT_PROP_1008690_1123 5C 4-316,1008690,1123 5C 4-316,2023-03-30,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.198293,ISSUED_FOR
PERMIT_PROP_1008691_2046 0 13,1008691,2046 0 13,2023-03-30,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.198388,ISSUED_FOR
PERMIT_PROP_1008692_2024 0 66,1008692,2024 0 66,2023-04-03,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.198485,ISSUED_FOR
PERMIT_PROP_1008693_3064 0 8K,1008693,3064 0 8K,2023-03-29,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.198580,ISSUED_FOR
PERMIT_PROP_1008694_2023 0 20,1008694,2023 0 20,2023-03-27,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.198677,ISSUED_FOR
PERMIT_PROP_1008696_2024 0 66,1008696,2024 0 66,2023-03-27,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.198830,ISSUED_FOR
PERMIT_PROP_1008697_2079A 0 24,1008697,2079A 0 24,,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.198925,ISSUED_FOR
PERMIT_PROP_1008701_1009 0 29,1008701,1009 0 29,2023-06-14,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.199187,ISSUED_FOR
PERMIT_PROP_1008702_2006 0 17,1008702,2006 0 17,2023-04-05,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.199284,ISSUED_FOR
PERMIT_PROP_1008703_1009 0 2,1008703,1009 0 2,,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.199382,ISSUED_FOR
PERMIT_PROP_1008704_1058 0 1F,1008704,1058 0 1F,2023-03-29,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.199476,ISSUED_FOR
PERMIT_PROP_1008705_3018 0 21E,1008705,3018 0 21E,2023-03-28,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.199572,ISSUED_FOR
PERMIT_PROP_1008706_1009 0 44A,1008706,1009 0 44A,2023-03-27,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.199696,ISSUED_FOR
PERMIT_PROP_1008707_3007 0 2,1008707,3007 0 2,2023-03-27,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.199794,ISSUED_FOR
PERMIT_PROP_1008708_2001 0 4,1008708,2001 0 4,2023-03-28,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.199891,ISSUED_FOR
PERMIT_PROP_1008709_2031 0 34,1008709,2031 0 34,2023-03-27,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.199988,ISSUED_FOR
PERMIT_PROP_1008710_2042 0 90,1008710,2042 0 90,2023-03-27,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.200085,ISSUED_FOR
PERMIT_PROP_1008711_1056 0 54F,1008711,1056 0 54F,2023-03-24,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.200181,ISSUED_FOR
PERMIT_PROP_1008712_1093 0 36,1008712,1093 0 36,2023-04-07,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.200277,ISSUED_FOR
PERMIT_PROP_1008713_1046 0 15A,1008713,1046 0 15A,2023-03-28,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.200373,ISSUED_FOR
PERMIT_PROP_1008714_1046 0 15A,1008714,1046 0 15A,2023-03-29,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.200469,ISSUED_FOR
PERMIT_PROP_1008715_2042 0 20,1008715,2042 0 20,2023-03-23,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.200565,ISSUED_FOR
PERMIT_PROP_1008716_2042 0 20,1008716,2042 0 20,2023-03-23,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.200662,ISSUED_FOR
PERMIT_PROP_1008718_3064 0 51,1008718,3064 0 51,2023-03-23,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.200816,ISSUED_FOR
PERMIT_PROP_1008719_3064 0 51,1008719,3064 0 51,2023-03-23,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.200912,ISSUED_FOR
PERMIT_PROP_1008720_1041 0 718C,1008720,1041 0 718C,2023-03-24,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.201008,ISSUED_FOR
PERMIT_PROP_1008721_3064 0 8K,1008721,3064 0 8K,2023-03-30,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.201104,ISSUED_FOR
PERMIT_PROP_1008722_2038 0 32,1008722,2038 0 32,2023-03-31,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.201200,ISSUED_FOR
PERMIT_PROP_1008723_2038 0 32,1008723,2038 0 32,2023-03-31,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.201298,ISSUED_FOR
PERMIT_PROP_1008724_1009 0 2,1008724,1009 0 2,2023-05-15,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.201471,ISSUED_FOR
PERMIT_PROP_1008725_2046 0 29,1008725,2046 0 29,2023-03-24,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.201654,ISSUED_FOR
PERMIT_PROP_1008727_1047 0 57,1008727,1047 0 57,2023-04-05,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.201854,ISSUED_FOR
PERMIT_PROP_1008728_3012 0 38A,1008728,3012 0 38A,2023-03-23,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.201959,ISSUED_FOR
PERMIT_PROP_1008729_2089 0 22,1008729,2089 0 22,2023-04-18,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.202121,ISSUED_FOR
PERMIT_PROP_1008730_1123 5C 4-316,1008730,1123 5C 4-316,2023-03-23,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.202250,ISSUED_FOR
PERMIT_PROP_1008731_1018 0 26,1008731,1018 0 26,2023-03-22,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.202357,ISSUED_FOR
PERMIT_PROP_1008738_2048 0 32,1008738,2048 0 32,2023-04-05,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.202793,ISSUED_FOR
PERMIT_PROP_1008739_3004 0 26,1008739,3004 0 26,2023-05-19,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.203000,ISSUED_FOR
PERMIT_PROP_1008740_1076 0 23,1008740,1076 0 23,2023-03-23,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.203200,ISSUED_FOR
PERMIT_PROP_1008741_3004 0 26,1008741,3004 0 26,2023-05-19,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.203327,ISSUED_FOR
PERMIT_PROP_1008742_1080 0 23,1008742,1080 0 23,2023-03-23,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.203436,ISSUED_FOR
PERMIT_PROP_1008743_1083 0 2B,1008743,1083 0 2B,2023-03-22,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.203536,ISSUED_FOR
PERMIT_PROP_1008744_2019 4 8,1008744,2019 4 8,2023-03-22,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.203636,ISSUED_FOR
PERMIT_PROP_1008745_1073A 0 19,1008745,1073A 0 19,2024-06-10,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.203857,ISSUED_FOR
PERMIT_PROP_1008747_1107 0 175,1008747,1107 0 175,2023-03-22,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.204067,ISSUED_FOR
PERMIT_PROP_1008748_2072 0 26,1008748,2072 0 26,2023-11-15,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.204175,ISSUED_FOR
PERMIT_PROP_1008749_2077 0 21,1008749,2077 0 21,2023-03-22,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.204276,ISSUED_FOR
PERMIT_PROP_1008750_1040 0 7,1008750,1040 0 7,2023-03-30,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.204374,ISSUED_FOR
PERMIT_PROP_1008751_2047 0 24A,1008751,2047 0 24A,2023-03-27,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.204470,ISSUED_FOR
PERMIT_PROP_1008752_3059 0 8,1008752,3059 0 8,2023-03-21,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.204566,ISSUED_FOR
PERMIT_PROP_1008753_1086 0 3,1008753,1086 0 3,2023-03-22,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.204661,ISSUED_FOR
PERMIT_PROP_1008754_3011 0 13,1008754,3011 0 13,2023-03-23,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.204757,ISSUED_FOR
PERMIT_PROP_1008755_2031 0 34,1008755,2031 0 34,2023-03-21,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.204851,ISSUED_FOR
PERMIT_PROP_1008756_1062 0 126,1008756,1062 0 126,2023-04-24,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.204947,ISSUED_FOR
PERMIT_PROP_1008757_2061 0 42,1008757,2061 0 42,2023-03-23,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.205041,ISSUED_FOR
PERMIT_PROP_1008758_2087 0 53,1008758,2087 0 53,2023-03-23,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.205136,ISSUED_FOR
PERMIT_PROP_1008759_2016 0 12,1008759,2016 0 12,2023-04-03,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.205231,ISSUED_FOR
PERMIT_PROP_1008760_3008 0 3,1008760,3008 0 3,2023-03-28,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.205325,ISSUED_FOR
PERMIT_PROP_1008761_3008 0 3,1008761,3008 0 3,2023-03-28,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.205420,ISSUED_FOR
PERMIT_PROP_1008762_2047 0 24A,1008762,2047 0 24A,,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.205514,ISSUED_FOR
PERMIT_PROP_1008764_2030 0 30,1008764,2030 0 30,,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.205665,ISSUED_FOR
PERMIT_PROP_1008765_3052 0 95A,1008765,3052 0 95A,2023-04-05,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.205760,ISSUED_FOR
PERMIT_PROP_1008766_1006 0 66,1008766,1006 0 66,2023-03-21,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.205854,ISSUED_FOR
PERMIT_PROP_1008767_2070 0 14,1008767,2070 0 14,2023-04-05,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.205949,ISSUED_FOR
PERMIT_PROP_1008768_1018 0 8D,1008768,1018 0 8D,2023-03-20,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.206044,ISSUED_FOR
PERMIT_PROP_1008769_2042 0 18,1008769,2042 0 18,2023-03-21,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.206138,ISSUED_FOR
PERMIT_PROP_1008770_2042 0 18,1008770,2042 0 18,2023-03-21,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.206233,ISSUED_FOR
PERMIT_PROP_1008771_2039 0 1,1008771,2039 0 1,2023-04-03,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.206329,ISSUED_FOR
PERMIT_PROP_1008772_1123 5C 4-316,1008772,1123 5C 4-316,2023-03-20,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.206423,ISSUED_FOR
PERMIT_PROP_1008773_1086 0 15,1008773,1086 0 15,2023-03-20,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.206517,ISSUED_FOR
PERMIT_PROP_1008774_2043 0 1A,1008774,2043 0 1A,2023-04-03,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.206612,ISSUED_FOR
PERMIT_PROP_1008775_2053B 0 1Z,1008775,2053B 0 1Z,2023-03-31,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.206706,ISSUED_FOR
PERMIT_PROP_1008776_1125 0 17,1008776,1125 0 17,2023-03-28,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.206801,ISSUED_FOR
PERMIT_PROP_1008777_1125 0 17,1008777,1125 0 17,2023-03-28,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.206896,ISSUED_FOR
PERMIT_PROP_1008778_1125 0 17,1008778,1125 0 17,2023-03-28,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.206990,ISSUED_FOR
PERMIT_PROP_1008779_1125 0 17,1008779,1125 0 17,2023-03-28,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.207083,ISSUED_FOR
PERMIT_PROP_1008780_1125 0 17,1008780,1125 0 17,2023-03-28,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.207177,ISSUED_FOR
PERMIT_PROP_1008781_1125 0 17,1008781,1125 0 17,2023-03-28,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.207271,ISSUED_FOR
PERMIT_PROP_1008782_1125 0 17,1008782,1125 0 17,2023-03-28,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.207367,ISSUED_FOR
PERMIT_PROP_1008783_1125 0 17,1008783,1125 0 17,2023-03-28,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.207461,ISSUED_FOR
PERMIT_PROP_1008784_1027 0 64,1008784,1027 0 64,2023-03-28,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.207564,ISSUED_FOR
PERMIT_PROP_1008785_1027 0 64,1008785,1027 0 64,2023-03-28,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.207659,ISSUED_FOR
PERMIT_PROP_1008786_3059 0 12,1008786,3059 0 12,2023-06-16,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.207754,ISSUED_FOR
PERMIT_PROP_1008787_2020 0 2,1008787,2020 0 2,2023-03-27,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.207848,ISSUED_FOR
PERMIT_PROP_1008788_2053B 0 1T,1008788,2053B 0 1T,2023-03-17,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.207943,ISSUED_FOR
PERMIT_PROP_1008789_2090 0 37,1008789,2090 0 37,2023-04-06,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.208038,ISSUED_FOR
PERMIT_PROP_1008790_2043 0 1B,1008790,2043 0 1B,2023-03-17,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.208132,ISSUED_FOR
PERMIT_PROP_1008791_2011 0 3,1008791,2011 0 3,2023-03-21,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.208226,ISSUED_FOR
PERMIT_PROP_1008792_3012 0 98,1008792,3012 0 98,2023-03-21,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.208320,ISSUED_FOR
PERMIT_PROP_1008793_3029 0 46,1008793,3029 0 46,2023-03-20,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.208414,ISSUED_FOR
PERMIT_PROP_1008794_1126 0 6,1008794,1126 0 6,2023-03-31,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.208509,ISSUED_FOR
PERMIT_PROP_1008795_1016 0 20,1008795,1016 0 20,,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.208610,ISSUED_FOR
PERMIT_PROP_1008799_1107 0 111,1008799,1107 0 111,2023-03-20,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.208868,ISSUED_FOR
PERMIT_PROP_1008800_1025 0 93,1008800,1025 0 93,2023-03-20,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.208963,ISSUED_FOR
PERMIT_PROP_1008801_2056 0 6B,1008801,2056 0 6B,2023-03-17,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.209057,ISSUED_FOR
PERMIT_PROP_1008802_1098 0 3,1008802,1098 0 3,2023-05-25,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.209152,ISSUED_FOR
PERMIT_PROP_1008803_3064 0 8K,1008803,3064 0 8K,2023-03-20,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.209247,ISSUED_FOR
PERMIT_PROP_1008804_1093 0 63,1008804,1093 0 63,2023-03-20,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.209340,ISSUED_FOR
PERMIT_PROP_1008805_2033 0 52,1008805,2033 0 52,2023-03-20,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.209435,ISSUED_FOR
PERMIT_PROP_1008806_2089 0 22,1008806,2089 0 22,2023-03-14,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.209529,ISSUED_FOR
PERMIT_PROP_1008807_1071 0 26,1008807,1071 0 26,2023-03-16,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.209624,ISSUED_FOR
PERMIT_PROP_1008808_2014 0 39,1008808,2014 0 39,2023-03-21,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.209717,ISSUED_FOR
PERMIT_PROP_1008809_1119 35 8397,1008809,1119 35 8397,2023-03-23,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.209811,ISSUED_FOR
PERMIT_PROP_1008810_1083 0 45,1008810,1083 0 45,2023-03-23,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.209907,ISSUED_FOR
PERMIT_PROP_1008811_1015 0 56,1008811,1015 0 56,2023-03-16,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.210001,ISSUED_FOR
PERMIT_PROP_1008812_2077 0 33,1008812,2077 0 33,2023-03-16,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.210095,ISSUED_FOR
PERMIT_PROP_1008813_3003 0 60C,1008813,3003 0 60C,2023-03-16,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.210188,ISSUED_FOR
PERMIT_PROP_1008814_2079A 0 24,1008814,2079A 0 24,2023-04-03,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.210282,ISSUED_FOR
PERMIT_PROP_1008815_1041 0 42,1008815,1041 0 42,2023-03-15,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.210375,ISSUED_FOR
PERMIT_PROP_1008816_1109 0 6,1008816,1109 0 6,2023-03-15,UNKNOWN,0,PERMIT_FOR,BUILDING_DEPT,2025-07-21T22:32:18.210473,ISSUED_FOR
