relationship_id,:END_ID(Permit),:START_ID(Contractor),work_start_date,work_category,contract_value:long,contractor_role,relationship_type,source_system,source_load_ts,:TYPE
PERMIT_CONT_1006008_4279596298.0,1006008,4279596298.0,2023-12-05,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.984243,WORKED_ON
PERMIT_CONT_1006009_1040215981.0,1006009,1040215981.0,2023-12-06,ELECTRICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.984335,WORKED_ON
PERMIT_CONT_1006010_828521769.0,1006010,828521769.0,2023-12-06,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.984426,WORKED_ON
PERMIT_CONT_1006011_3698418771.0,1006011,3698418771.0,2023-12-06,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.984518,WORKED_ON
PERMIT_CONT_1006012_4139836784.0,1006012,4139836784.0,2023-12-05,ELECTRICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.984609,WORKED_ON
PERMIT_CONT_1006014_1896008857.0,1006014,1896008857.0,2023-12-26,INTERIOR,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.984755,WORKED_ON
PERMIT_CONT_1006015_3508981062.0,1006015,3508981062.0,2023-12-05,ELECTRICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.984847,WORKED_ON
PERMIT_CONT_1006018_1702169519.0,1006018,1702169519.0,2023-12-05,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.985051,WORKED_ON
PERMIT_CONT_1006019_2432148709.0,1006019,2432148709.0,2023-12-04,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.985143,WORKED_ON
PERMIT_CONT_1006020_2432148709.0,1006020,2432148709.0,2023-12-04,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.985235,WORKED_ON
PERMIT_CONT_1006021_1081047925.0,1006021,1081047925.0,2023-12-05,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.985328,WORKED_ON
PERMIT_CONT_1006023_829946495.0,1006023,829946495.0,2023-12-04,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.985477,WORKED_ON
PERMIT_CONT_1006027_2800297433.0,1006027,2800297433.0,2024-01-03,BUILDING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.985730,WORKED_ON
PERMIT_CONT_1006029_829946495.0,1006029,829946495.0,2023-12-04,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.985876,WORKED_ON
PERMIT_CONT_1006031_4294957312.0,1006031,4294957312.0,2023-12-11,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.986024,WORKED_ON
PERMIT_CONT_1006033_890631884.0,1006033,890631884.0,2023-12-04,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.986179,WORKED_ON
PERMIT_CONT_1006034_3866615854.0,1006034,3866615854.0,2023-12-04,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.986272,WORKED_ON
PERMIT_CONT_1006035_907728271.0,1006035,907728271.0,2023-12-06,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.986364,WORKED_ON
PERMIT_CONT_1006038_1294108543.0,1006038,1294108543.0,2023-12-04,ELECTRICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.986567,WORKED_ON
PERMIT_CONT_1006039_696965505.0,1006039,696965505.0,2023-12-01,INTERIOR,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.986659,WORKED_ON
PERMIT_CONT_1006040_1873799197.0,1006040,1873799197.0,2023-12-05,INTERIOR,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.986752,WORKED_ON
PERMIT_CONT_1006041_3908245923.0,1006041,3908245923.0,2023-11-30,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.986844,WORKED_ON
PERMIT_CONT_1006042_3908245923.0,1006042,3908245923.0,2023-11-30,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.986935,WORKED_ON
PERMIT_CONT_1006043_3103118656.0,1006043,3103118656.0,2023-12-04,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.987026,WORKED_ON
PERMIT_CONT_1006044_841559960.0,1006044,841559960.0,2023-12-05,ELECTRICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.987118,WORKED_ON
PERMIT_CONT_1006045_2642684278.0,1006045,2642684278.0,2023-11-29,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.987210,WORKED_ON
PERMIT_CONT_1006046_1788337418.0,1006046,1788337418.0,2023-12-04,EXTERIOR,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.987303,WORKED_ON
PERMIT_CONT_1006048_3319276768.0,1006048,3319276768.0,2023-12-11,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.987450,WORKED_ON
PERMIT_CONT_1006052_2778796803.0,1006052,2778796803.0,2023-12-01,INTERIOR,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.987707,WORKED_ON
PERMIT_CONT_1006053_4288105011.0,1006053,4288105011.0,2023-12-07,BUILDING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.987799,WORKED_ON
PERMIT_CONT_1006054_714775345.0,1006054,714775345.0,2023-11-29,ELECTRICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.987896,WORKED_ON
PERMIT_CONT_1006055_695318881.0,1006055,695318881.0,2023-11-29,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.987988,WORKED_ON
PERMIT_CONT_1006056_1641311037.0,1006056,1641311037.0,2023-12-05,INTERIOR,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.988081,WORKED_ON
PERMIT_CONT_1006057_3276207656.0,1006057,3276207656.0,2023-11-30,INTERIOR,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.988173,WORKED_ON
PERMIT_CONT_1006058_2642684278.0,1006058,2642684278.0,2023-11-29,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.988264,WORKED_ON
PERMIT_CONT_1006059_1877720948.0,1006059,1877720948.0,2023-11-28,ELECTRICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.988357,WORKED_ON
PERMIT_CONT_1006060_2970525698.0,1006060,2970525698.0,2023-11-30,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.988448,WORKED_ON
PERMIT_CONT_1006062_3811682439.0,1006062,3811682439.0,2023-11-29,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.988595,WORKED_ON
PERMIT_CONT_1006063_3811682439.0,1006063,3811682439.0,2023-11-29,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.988687,WORKED_ON
PERMIT_CONT_1006064_3941011976.0,1006064,3941011976.0,2023-11-30,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.988779,WORKED_ON
PERMIT_CONT_1006065_3941011976.0,1006065,3941011976.0,2023-11-30,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.988871,WORKED_ON
PERMIT_CONT_1006067_4273380597.0,1006067,4273380597.0,2023-11-29,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.989018,WORKED_ON
PERMIT_CONT_1006068_2331932050.0,1006068,2331932050.0,2023-11-29,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.989110,WORKED_ON
PERMIT_CONT_1006070_1464051880.0,1006070,1464051880.0,2023-12-05,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.989261,WORKED_ON
PERMIT_CONT_1006071_1464051880.0,1006071,1464051880.0,2023-12-05,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.989355,WORKED_ON
PERMIT_CONT_1006074_728443483.0,1006074,728443483.0,2023-11-29,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.989559,WORKED_ON
PERMIT_CONT_1006075_1466702129.0,1006075,1466702129.0,2023-11-29,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.989649,WORKED_ON
PERMIT_CONT_1006076_3386723895.0,1006076,3386723895.0,2023-11-29,INTERIOR,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.989740,WORKED_ON
PERMIT_CONT_1006080_2428116808.0,1006080,2428116808.0,2023-11-28,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.989997,WORKED_ON
PERMIT_CONT_1006083_3908245923.0,1006083,3908245923.0,2023-11-30,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.990197,WORKED_ON
PERMIT_CONT_1006084_2638409907.0,1006084,2638409907.0,2023-11-29,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.990288,WORKED_ON
PERMIT_CONT_1006085_178306155.0,1006085,178306155.0,2023-11-28,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.990380,WORKED_ON
PERMIT_CONT_1006086_1618343462.0,1006086,1618343462.0,2023-11-28,INTERIOR,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.990472,WORKED_ON
PERMIT_CONT_1006087_4294957209.0,1006087,4294957209.0,2023-11-29,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.990564,WORKED_ON
PERMIT_CONT_1006090_4294957210.0,1006090,4294957210.0,2023-11-29,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.990773,WORKED_ON
PERMIT_CONT_1006092_2358780685.0,1006092,2358780685.0,2023-11-28,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.990923,WORKED_ON
PERMIT_CONT_1006093_1170105045.0,1006093,1170105045.0,2023-12-04,BUILDING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.991016,WORKED_ON
PERMIT_CONT_1006094_1170105045.0,1006094,1170105045.0,2023-12-13,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.991108,WORKED_ON
PERMIT_CONT_1006095_2432148709.0,1006095,2432148709.0,2023-11-27,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.991200,WORKED_ON
PERMIT_CONT_1006096_2432148709.0,1006096,2432148709.0,2023-11-27,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.991292,WORKED_ON
PERMIT_CONT_1006097_2432148709.0,1006097,2432148709.0,2023-11-27,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.991384,WORKED_ON
PERMIT_CONT_1006100_3103118656.0,1006100,3103118656.0,2023-11-30,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.991588,WORKED_ON
PERMIT_CONT_1006102_1846633008.0,1006102,1846633008.0,2023-12-14,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.991736,WORKED_ON
PERMIT_CONT_1006103_2490936896.0,1006103,2490936896.0,2023-12-04,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.991828,WORKED_ON
PERMIT_CONT_1006104_2428116808.0,1006104,2428116808.0,2023-11-29,INTERIOR,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.991920,WORKED_ON
PERMIT_CONT_1006105_2137224835.0,1006105,2137224835.0,2023-11-22,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.992012,WORKED_ON
PERMIT_CONT_1006112_2409357832.0,1006112,2409357832.0,2023-11-27,ELECTRICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.992425,WORKED_ON
PERMIT_CONT_1006116_2432148709.0,1006116,2432148709.0,2023-11-21,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.992677,WORKED_ON
PERMIT_CONT_1006117_2432148709.0,1006117,2432148709.0,2023-11-21,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.992769,WORKED_ON
PERMIT_CONT_1006118_2432148709.0,1006118,2432148709.0,2023-11-21,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.992860,WORKED_ON
PERMIT_CONT_1006119_2432148709.0,1006119,2432148709.0,2023-11-21,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.992951,WORKED_ON
PERMIT_CONT_1006120_2432148709.0,1006120,2432148709.0,2023-11-21,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.993042,WORKED_ON
PERMIT_CONT_1006121_2432148709.0,1006121,2432148709.0,2023-11-27,ELECTRICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.993133,WORKED_ON
PERMIT_CONT_1006122_1442237893.0,1006122,1442237893.0,2023-11-22,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.993225,WORKED_ON
PERMIT_CONT_1006125_2049343767.0,1006125,2049343767.0,2023-11-21,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.993426,WORKED_ON
PERMIT_CONT_1006127_1702169519.0,1006127,1702169519.0,2023-11-22,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.993573,WORKED_ON
PERMIT_CONT_1006128_1206040084.0,1006128,1206040084.0,2023-11-21,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.993665,WORKED_ON
PERMIT_CONT_1006129_1206040084.0,1006129,1206040084.0,2023-11-21,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.993757,WORKED_ON
PERMIT_CONT_1006130_1206040084.0,1006130,1206040084.0,2023-11-21,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.993848,WORKED_ON
PERMIT_CONT_1006131_1206040084.0,1006131,1206040084.0,2023-11-21,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.993940,WORKED_ON
PERMIT_CONT_1006132_4108718070.0,1006132,4108718070.0,2023-11-22,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.994032,WORKED_ON
PERMIT_CONT_1006134_4294957178.0,1006134,4294957178.0,2023-12-04,ELECTRICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.994180,WORKED_ON
PERMIT_CONT_1006135_71156810.0,1006135,71156810.0,2023-11-28,ELECTRICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.994272,WORKED_ON
PERMIT_CONT_1006137_241115169.0,1006137,241115169.0,2023-11-21,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.994420,WORKED_ON
PERMIT_CONT_1006139_2023928219.0,1006139,2023928219.0,2023-11-22,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.994567,WORKED_ON
PERMIT_CONT_1006140_1935811947.0,1006140,1935811947.0,2023-12-04,INTERIOR,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.994659,WORKED_ON
PERMIT_CONT_1006141_1198334125.0,1006141,1198334125.0,2023-11-21,ELECTRICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.994750,WORKED_ON
PERMIT_CONT_1006142_3131775010.0,1006142,3131775010.0,2023-11-27,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.994842,WORKED_ON
PERMIT_CONT_1006146_2079726501.0,1006146,2079726501.0,2023-11-27,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.995097,WORKED_ON
PERMIT_CONT_1006149_3811682439.0,1006149,3811682439.0,2023-11-22,ELECTRICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.995297,WORKED_ON
PERMIT_CONT_1006150_3811682439.0,1006150,3811682439.0,2023-11-22,ELECTRICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.995389,WORKED_ON
PERMIT_CONT_1006151_3811682439.0,1006151,3811682439.0,2023-11-22,ELECTRICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.995481,WORKED_ON
PERMIT_CONT_1006152_3811682439.0,1006152,3811682439.0,2023-11-22,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.995573,WORKED_ON
PERMIT_CONT_1006153_3103118656.0,1006153,3103118656.0,2023-11-27,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.995666,WORKED_ON
PERMIT_CONT_1006154_3870205285.0,1006154,3870205285.0,2023-11-20,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.995757,WORKED_ON
PERMIT_CONT_1006155_572951332.0,1006155,572951332.0,2023-12-07,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.995848,WORKED_ON
PERMIT_CONT_1006156_3280613886.0,1006156,3280613886.0,2023-11-20,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.995939,WORKED_ON
PERMIT_CONT_1006157_1716084856.0,1006157,1716084856.0,2024-01-24,ELECTRICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.996030,WORKED_ON
PERMIT_CONT_1006158_508868784.0,1006158,508868784.0,2023-11-17,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.996121,WORKED_ON
PERMIT_CONT_1006159_508868784.0,1006159,508868784.0,2023-11-17,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.996212,WORKED_ON
PERMIT_CONT_1006163_2432148709.0,1006163,2432148709.0,2023-11-17,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.996466,WORKED_ON
PERMIT_CONT_1006164_2432148709.0,1006164,2432148709.0,2023-11-17,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.996558,WORKED_ON
PERMIT_CONT_1006165_3625458081.0,1006165,3625458081.0,2023-11-20,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.996648,WORKED_ON
PERMIT_CONT_1006166_3535837570.0,1006166,3535837570.0,2023-11-21,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.996739,WORKED_ON
PERMIT_CONT_1006167_3531075306.0,1006167,3531075306.0,2023-11-16,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.996830,WORKED_ON
PERMIT_CONT_1006168_3224060829.0,1006168,3224060829.0,2023-11-20,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.996921,WORKED_ON
PERMIT_CONT_1006172_4249671485.0,1006172,4249671485.0,2023-11-21,ELECTRICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.997179,WORKED_ON
PERMIT_CONT_1006173_4294957325.0,1006173,4294957325.0,2023-12-06,ELECTRICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.997271,WORKED_ON
PERMIT_CONT_1006174_2432148709.0,1006174,2432148709.0,2023-11-16,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.997363,WORKED_ON
PERMIT_CONT_1006175_2432148709.0,1006175,2432148709.0,2023-11-16,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.997454,WORKED_ON
PERMIT_CONT_1006176_2432148709.0,1006176,2432148709.0,2023-11-16,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.997545,WORKED_ON
PERMIT_CONT_1006177_2432148709.0,1006177,2432148709.0,2023-11-16,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.997637,WORKED_ON
PERMIT_CONT_1006178_1814051077.0,1006178,1814051077.0,2023-11-17,INTERIOR,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.997727,WORKED_ON
PERMIT_CONT_1006179_1130919236.0,1006179,1130919236.0,2023-11-21,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.997822,WORKED_ON
PERMIT_CONT_1006180_1130919236.0,1006180,1130919236.0,2023-11-21,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.997915,WORKED_ON
PERMIT_CONT_1006184_3647021455.0,1006184,3647021455.0,2023-11-16,ELECTRICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.998170,WORKED_ON
PERMIT_CONT_1006185_1206040084.0,1006185,1206040084.0,2023-11-17,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.998261,WORKED_ON
PERMIT_CONT_1006186_4249671485.0,1006186,4249671485.0,2023-11-16,ELECTRICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.998352,WORKED_ON
PERMIT_CONT_1006187_1062776766.0,1006187,1062776766.0,2023-11-21,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.998445,WORKED_ON
PERMIT_CONT_1006188_1950656563.0,1006188,1950656563.0,2023-11-16,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.998538,WORKED_ON
PERMIT_CONT_1006189_2435358534.0,1006189,2435358534.0,2023-11-17,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.998630,WORKED_ON
PERMIT_CONT_1006190_553824362.0,1006190,553824362.0,2023-11-16,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.998720,WORKED_ON
PERMIT_CONT_1006191_2614519362.0,1006191,2614519362.0,2023-11-21,ELECTRICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.998811,WORKED_ON
PERMIT_CONT_1006194_2641305303.0,1006194,2641305303.0,2023-11-16,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.999012,WORKED_ON
PERMIT_CONT_1006195_3653361535.0,1006195,3653361535.0,2023-11-16,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.999102,WORKED_ON
PERMIT_CONT_1006196_4294957212.0,1006196,4294957212.0,2023-11-16,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.999193,WORKED_ON
PERMIT_CONT_1006197_2432148709.0,1006197,2432148709.0,2023-11-16,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.999285,WORKED_ON
PERMIT_CONT_1006198_2432148709.0,1006198,2432148709.0,2023-11-16,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.999376,WORKED_ON
PERMIT_CONT_1006199_1394339490.0,1006199,1394339490.0,2023-11-16,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.999467,WORKED_ON
PERMIT_CONT_1006200_4294957191.0,1006200,4294957191.0,2023-11-15,EXTERIOR,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.999558,WORKED_ON
PERMIT_CONT_1006202_405382461.0,1006202,405382461.0,2023-11-14,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.999713,WORKED_ON
PERMIT_CONT_1006203_405382461.0,1006203,405382461.0,2023-11-14,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.999805,WORKED_ON
PERMIT_CONT_1006204_3731659068.0,1006204,3731659068.0,2023-11-15,ELECTRICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.999897,WORKED_ON
PERMIT_CONT_1006205_724665264.0,1006205,724665264.0,2023-11-15,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:19.999987,WORKED_ON
PERMIT_CONT_1006207_1492083880.0,1006207,1492083880.0,2023-11-14,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.000135,WORKED_ON
PERMIT_CONT_1006208_2641305303.0,1006208,2641305303.0,2023-11-16,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.000225,WORKED_ON
PERMIT_CONT_1006209_511320557.0,1006209,511320557.0,2023-11-14,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.000317,WORKED_ON
